date,ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
2009-07-04 13:00:00,5.62,5.65,5.87,5.52,134.62,134.93,145.89,141.84,7,27,7,0.126
2009-07-04 14:00:00,5.65,5.87,5.52,5.17,134.93,145.89,141.84,137.81,8,27,7,0.051
2009-07-04 15:00:00,5.87,5.52,5.17,4.81,145.89,141.84,137.81,133.83,9,27,7,0.051
2009-07-04 16:00:00,5.52,5.17,4.81,4.45,141.84,137.81,133.83,130.12,10,27,7,0.076
2009-07-04 17:00:00,5.17,4.81,4.45,4.07,137.81,133.83,130.12,127.03,11,27,7,0.051
2009-07-04 18:00:00,4.81,4.45,4.07,3.67,133.83,130.12,127.03,124.77,12,27,7,0.025
2009-07-04 19:00:00,4.45,4.07,3.67,3.12,130.12,127.03,124.77,122.16,11,27,7,0.0
2009-07-04 20:00:00,4.07,3.67,3.12,2.31,127.03,124.77,122.16,115.74,10,27,7,0.0
2009-07-04 21:00:00,3.67,3.12,2.31,1.29,124.77,122.16,115.74,91.97,9,27,7,0.0
2009-07-04 22:00:00,3.12,2.31,1.29,0.98,122.16,115.74,91.97,22.31,8,27,7,0.0
2009-07-04 23:00:00,2.31,1.29,0.98,1.57,115.74,91.97,22.31,339.83,7,27,7,0.0
2009-07-05 00:00:00,1.29,0.98,1.57,0.96,91.97,22.31,339.83,11.88,6,27,7,0.0
2009-07-05 01:00:00,0.98,1.57,0.96,1.48,22.31,339.83,11.88,6.77,5,27,7,0.0
2009-07-05 02:00:00,1.57,0.96,1.48,2.04,339.83,11.88,6.77,9.4,4,27,7,0.0
2009-07-05 03:00:00,0.96,1.48,2.04,2.6,11.88,6.77,9.4,13.36,3,27,7,0.0
2009-07-05 04:00:00,1.48,2.04,2.6,3.09,6.77,9.4,13.36,16.82,2,27,7,0.0
2009-07-05 05:00:00,2.04,2.6,3.09,3.43,9.4,13.36,16.82,19.19,1,27,7,0.0
2009-07-05 06:00:00,2.6,3.09,3.43,3.54,13.36,16.82,19.19,20.27,0,27,7,0.0
2009-07-05 07:00:00,3.09,3.43,3.54,3.4,16.82,19.19,20.27,19.96,1,27,7,0.076
2009-07-05 08:00:00,3.43,3.54,3.4,3.01,19.19,20.27,19.96,17.63,2,27,7,0.126
2009-07-05 09:00:00,3.54,3.4,3.01,2.41,20.27,19.96,17.63,12.17,3,27,7,0.126
2009-07-05 10:00:00,3.4,3.01,2.41,1.75,19.96,17.63,12.17,5.58,4,27,7,0.177
2009-07-05 11:00:00,3.01,2.41,1.75,1.12,17.63,12.17,5.58,8.3,5,27,7,0.076
2009-07-05 12:00:00,2.41,1.75,1.12,1.36,12.17,5.58,8.3,39.03,6,27,7,0.0
2009-07-05 13:00:00,1.75,1.12,1.36,1.74,5.58,8.3,39.03,63.6,7,27,7,0.0
2009-07-05 14:00:00,1.12,1.36,1.74,2.06,8.3,39.03,63.6,71.51,8,27,7,0.0
2009-07-05 15:00:00,1.36,1.74,2.06,2.22,39.03,63.6,71.51,72.88,9,27,7,0.0
2009-07-05 16:00:00,1.74,2.06,2.22,2.32,63.6,71.51,72.88,71.78,10,27,7,0.0
2009-07-05 17:00:00,2.06,2.22,2.32,2.49,71.51,72.88,71.78,70.9,11,27,7,0.0
2009-07-05 18:00:00,2.22,2.32,2.49,2.8,72.88,71.78,70.9,71.63,12,27,7,0.0
2009-07-05 19:00:00,2.32,2.49,2.8,3.11,71.78,70.9,71.63,72.1,11,27,7,0.0
2009-07-05 20:00:00,2.49,2.8,3.11,3.25,70.9,71.63,72.1,70.51,10,27,7,0.0
2009-07-05 21:00:00,2.8,3.11,3.25,3.11,71.63,72.1,70.51,65.71,9,27,7,0.0
2009-07-05 22:00:00,3.11,3.25,3.11,2.89,72.1,70.51,65.71,60.29,8,27,7,0.0
2009-07-05 23:00:00,3.25,3.11,2.89,2.83,70.51,65.71,60.29,59.87,7,27,7,0.025
2009-07-06 00:00:00,3.11,2.89,2.83,4.47,65.71,60.29,59.87,96.53,6,28,7,0.32799999999999996
2009-07-06 01:00:00,2.89,2.83,4.47,3.75,60.29,59.87,96.53,113.1,5,28,7,0.10099999999999999
2009-07-06 02:00:00,2.83,4.47,3.75,2.91,59.87,96.53,113.1,137.98,4,28,7,0.0
2009-07-06 03:00:00,4.47,3.75,2.91,2.57,96.53,113.1,137.98,174.88,3,28,7,0.0
2009-07-06 04:00:00,3.75,2.91,2.57,2.86,113.1,137.98,174.88,206.5,2,28,7,0.0
2009-07-06 05:00:00,2.91,2.57,2.86,2.95,137.98,174.88,206.5,225.74,1,28,7,0.0
2009-07-06 06:00:00,2.57,2.86,2.95,2.23,174.88,206.5,225.74,242.42,0,28,7,0.0
2009-07-06 07:00:00,2.86,2.95,2.23,1.2,206.5,225.74,242.42,276.81,1,28,7,0.0
2009-07-06 08:00:00,2.95,2.23,1.2,1.02,225.74,242.42,276.81,347.65,2,28,7,0.0
2009-07-06 09:00:00,2.23,1.2,1.02,1.28,242.42,276.81,347.65,25.4,3,28,7,0.0
2009-07-06 10:00:00,1.2,1.02,1.28,1.28,276.81,347.65,25.4,56.7,4,28,7,0.0
2009-07-06 11:00:00,1.02,1.28,1.28,1.39,347.65,25.4,56.7,98.5,5,28,7,0.0
2009-07-06 12:00:00,1.28,1.28,1.39,2.58,25.4,56.7,98.5,137.26,6,28,7,0.0
2009-07-06 13:00:00,1.28,1.39,2.58,2.96,56.7,98.5,137.26,131.82,7,28,7,0.0
2009-07-06 14:00:00,1.39,2.58,2.96,3.0,98.5,137.26,131.82,124.65,8,28,7,0.0
2009-07-06 15:00:00,2.58,2.96,3.0,2.84,137.26,131.82,124.65,116.32,9,28,7,0.0
2009-07-06 16:00:00,2.96,3.0,2.84,2.59,131.82,124.65,116.32,108.68,10,28,7,0.025
2009-07-06 17:00:00,3.0,2.84,2.59,2.3,124.65,116.32,108.68,105.6,11,28,7,0.025
2009-07-06 18:00:00,2.84,2.59,2.3,2.01,116.32,108.68,105.6,113.46,12,28,7,0.025
2009-07-06 19:00:00,2.59,2.3,2.01,1.99,108.68,105.6,113.46,137.1,11,28,7,0.051
2009-07-06 20:00:00,2.3,2.01,1.99,2.77,105.6,113.46,137.1,163.89,10,28,7,0.025
2009-07-06 21:00:00,2.01,1.99,2.77,4.32,113.46,137.1,163.89,178.53,9,28,7,0.0
2009-07-06 22:00:00,1.99,2.77,4.32,5.83,137.1,163.89,178.53,185.11,8,28,7,0.0
2009-07-06 23:00:00,2.77,4.32,5.83,6.44,163.89,178.53,185.11,189.02,7,28,7,0.0
2009-07-07 00:00:00,4.32,5.83,6.44,4.57,178.53,185.11,189.02,192.64,6,28,7,0.354
2009-07-07 01:00:00,5.83,6.44,4.57,3.76,185.11,189.02,192.64,200.25,5,28,7,0.152
2009-07-07 02:00:00,6.44,4.57,3.76,3.41,189.02,192.64,200.25,201.56,4,28,7,0.0
2009-07-07 03:00:00,4.57,3.76,3.41,3.35,192.64,200.25,201.56,195.74,3,28,7,0.0
2009-07-07 04:00:00,3.76,3.41,3.35,3.5,200.25,201.56,195.74,185.09,2,28,7,0.051
2009-07-07 05:00:00,3.41,3.35,3.5,3.78,201.56,195.74,185.09,172.28,1,28,7,0.025
2009-07-07 06:00:00,3.35,3.5,3.78,4.12,195.74,185.09,172.28,158.75,0,28,7,0.0
2009-07-07 07:00:00,3.5,3.78,4.12,4.56,185.09,172.28,158.75,146.7,1,28,7,0.0
2009-07-07 08:00:00,3.78,4.12,4.56,5.07,172.28,158.75,146.7,138.12,2,28,7,0.0
2009-07-07 09:00:00,4.12,4.56,5.07,5.55,158.75,146.7,138.12,133.55,3,28,7,0.051
2009-07-07 10:00:00,4.56,5.07,5.55,5.93,146.7,138.12,133.55,131.76,4,28,7,0.10099999999999999
2009-07-07 11:00:00,5.07,5.55,5.93,6.24,138.12,133.55,131.76,131.72,5,28,7,0.278
2009-07-07 12:00:00,5.55,5.93,6.24,7.26,133.55,131.76,131.72,126.15,6,28,7,0.10099999999999999
2009-07-07 13:00:00,5.93,6.24,7.26,7.68,131.76,131.72,126.15,127.97,7,28,7,0.152
2009-07-07 14:00:00,6.24,7.26,7.68,7.76,131.72,126.15,127.97,129.09,8,28,7,0.20199999999999999
2009-07-07 15:00:00,7.26,7.68,7.76,7.57,126.15,127.97,129.09,129.95,9,28,7,0.22699999999999998
2009-07-07 16:00:00,7.68,7.76,7.57,7.19,127.97,129.09,129.95,131.18,10,28,7,0.22699999999999998
2009-07-07 17:00:00,7.76,7.57,7.19,6.74,129.09,129.95,131.18,133.6,11,28,7,0.22699999999999998
2009-07-07 18:00:00,7.57,7.19,6.74,6.32,129.95,131.18,133.6,137.74,12,28,7,0.253
2009-07-07 19:00:00,7.19,6.74,6.32,5.95,131.18,133.6,137.74,142.48,11,28,7,0.152
2009-07-07 20:00:00,6.74,6.32,5.95,5.59,133.6,137.74,142.48,145.91,10,28,7,0.076
2009-07-07 21:00:00,6.32,5.95,5.59,5.18,137.74,142.48,145.91,146.4,9,28,7,0.051
2009-07-07 22:00:00,5.95,5.59,5.18,4.82,142.48,145.91,146.4,144.6,8,28,7,0.051
2009-07-07 23:00:00,5.59,5.18,4.82,4.66,145.91,146.4,144.6,142.31,7,28,7,0.051
2009-07-08 00:00:00,5.18,4.82,4.66,4.71,146.4,144.6,142.31,135.22,6,28,7,0.0
2009-07-08 01:00:00,4.82,4.66,4.71,4.76,144.6,142.31,135.22,134.27,5,28,7,0.0
2009-07-08 02:00:00,4.66,4.71,4.76,4.98,142.31,135.22,134.27,135.62,4,28,7,0.0
2009-07-08 03:00:00,4.71,4.76,4.98,5.29,135.22,134.27,135.62,138.07,3,28,7,0.0
2009-07-08 04:00:00,4.76,4.98,5.29,5.55,134.27,135.62,138.07,140.18,2,28,7,0.025
2009-07-08 05:00:00,4.98,5.29,5.55,5.61,135.62,138.07,140.18,140.85,1,28,7,0.152
2009-07-08 06:00:00,5.29,5.55,5.61,5.37,138.07,140.18,140.85,139.43,0,28,7,0.177
2009-07-08 07:00:00,5.55,5.61,5.37,5.03,140.18,140.85,139.43,137.01,1,28,7,0.253
2009-07-08 08:00:00,5.61,5.37,5.03,4.84,140.85,139.43,137.01,135.64,2,28,7,0.152
2009-07-08 09:00:00,5.37,5.03,4.84,4.95,139.43,137.01,135.64,137.21,3,28,7,0.025
2009-07-08 10:00:00,5.03,4.84,4.95,5.21,137.01,135.64,137.21,140.4,4,28,7,0.0
2009-07-08 11:00:00,4.84,4.95,5.21,5.4,135.64,137.21,140.4,143.52,5,28,7,0.0
2009-07-08 12:00:00,4.95,5.21,5.4,5.22,137.21,140.4,143.52,138.31,6,28,7,0.0
2009-07-08 13:00:00,5.21,5.4,5.22,5.48,140.4,143.52,138.31,138.21,7,28,7,0.0
2009-07-08 14:00:00,5.4,5.22,5.48,5.66,143.52,138.31,138.21,139.35,8,28,7,0.0
2009-07-08 15:00:00,5.22,5.48,5.66,5.76,138.31,138.21,139.35,141.41,9,28,7,0.0
2009-07-08 16:00:00,5.48,5.66,5.76,5.76,138.21,139.35,141.41,144.46,10,28,7,0.0
2009-07-08 17:00:00,5.66,5.76,5.76,5.65,139.35,141.41,144.46,148.72,11,28,7,0.0
2009-07-08 18:00:00,5.76,5.76,5.65,5.47,141.41,144.46,148.72,154.27,12,28,7,0.025
2009-07-08 19:00:00,5.76,5.65,5.47,5.25,144.46,148.72,154.27,159.86,11,28,7,0.025
2009-07-08 20:00:00,5.65,5.47,5.25,5.02,148.72,154.27,159.86,163.53,10,28,7,0.051
2009-07-08 21:00:00,5.47,5.25,5.02,4.74,154.27,159.86,163.53,163.74,9,28,7,0.025
2009-07-08 22:00:00,5.25,5.02,4.74,4.43,159.86,163.53,163.74,162.31,8,28,7,0.025
2009-07-08 23:00:00,5.02,4.74,4.43,4.09,163.53,163.74,162.31,162.52,7,28,7,0.025
2009-07-09 00:00:00,4.74,4.43,4.09,3.07,163.74,162.31,162.52,189.39,6,28,7,0.0
2009-07-09 01:00:00,4.43,4.09,3.07,2.76,162.31,162.52,189.39,200.67,5,28,7,0.025
2009-07-09 02:00:00,4.09,3.07,2.76,2.71,162.52,189.39,200.67,211.18,4,28,7,0.025
2009-07-09 03:00:00,3.07,2.76,2.71,2.8,189.39,200.67,211.18,219.49,3,28,7,0.025
2009-07-09 04:00:00,2.76,2.71,2.8,2.86,200.67,211.18,219.49,226.69,2,28,7,0.025
2009-07-09 05:00:00,2.71,2.8,2.86,2.76,211.18,219.49,226.69,235.52,1,28,7,0.076
2009-07-09 06:00:00,2.8,2.86,2.76,2.51,219.49,226.69,235.52,249.41,0,28,7,0.177
2009-07-09 07:00:00,2.86,2.76,2.51,2.39,226.69,235.52,249.41,266.12,1,28,7,0.22699999999999998
2009-07-09 08:00:00,2.76,2.51,2.39,2.47,235.52,249.41,266.12,276.9,2,28,7,0.20199999999999999
2009-07-09 09:00:00,2.51,2.39,2.47,2.6,249.41,266.12,276.9,276.11,3,28,7,0.177
2009-07-09 10:00:00,2.39,2.47,2.6,2.65,266.12,276.9,276.11,268.89,4,28,7,0.303
2009-07-09 11:00:00,2.47,2.6,2.65,2.5,276.9,276.11,268.89,260.27,5,28,7,0.253
2009-07-09 12:00:00,2.6,2.65,2.5,1.73,276.11,268.89,260.27,257.0,6,28,7,0.126
2009-07-09 13:00:00,2.65,2.5,1.73,1.16,268.89,260.27,257.0,239.71,7,28,7,0.025
2009-07-09 14:00:00,2.5,1.73,1.16,0.75,260.27,257.0,239.71,201.87,8,28,7,0.0
2009-07-09 15:00:00,1.73,1.16,0.75,0.89,257.0,239.71,201.87,151.55,9,28,7,0.0
2009-07-09 16:00:00,1.16,0.75,0.89,1.43,239.71,201.87,151.55,129.53,10,28,7,0.0
2009-07-09 17:00:00,0.75,0.89,1.43,2.11,201.87,151.55,129.53,123.8,11,28,7,0.0
2009-07-09 18:00:00,0.89,1.43,2.11,2.84,151.55,129.53,123.8,124.81,12,28,7,0.0
2009-07-09 19:00:00,1.43,2.11,2.84,3.34,129.53,123.8,124.81,129.14,11,28,7,0.0
2009-07-09 20:00:00,2.11,2.84,3.34,3.36,123.8,124.81,129.14,137.45,10,28,7,0.0
2009-07-09 21:00:00,2.84,3.34,3.36,2.82,124.81,129.14,137.45,154.67,9,28,7,0.0
2009-07-09 22:00:00,3.34,3.36,2.82,2.26,129.14,137.45,154.67,186.2,8,28,7,0.0
2009-07-09 23:00:00,3.36,2.82,2.26,2.21,137.45,154.67,186.2,226.02,7,28,7,0.0
2009-07-10 00:00:00,2.82,2.26,2.21,2.36,154.67,186.2,226.02,246.67,6,28,7,0.0
2009-07-10 01:00:00,2.26,2.21,2.36,2.84,186.2,226.02,246.67,273.18,5,28,7,0.0
2009-07-10 02:00:00,2.21,2.36,2.84,3.28,226.02,246.67,273.18,290.81,4,28,7,0.0
2009-07-10 03:00:00,2.36,2.84,3.28,3.63,246.67,273.18,290.81,304.44,3,28,7,0.177
2009-07-10 04:00:00,2.84,3.28,3.63,3.89,273.18,290.81,304.44,314.74,2,28,7,0.32799999999999996
2009-07-10 05:00:00,3.28,3.63,3.89,4.03,290.81,304.44,314.74,320.99,1,28,7,0.32799999999999996
2009-07-10 06:00:00,3.63,3.89,4.03,4.03,304.44,314.74,320.99,322.63,0,28,7,0.32799999999999996
2009-07-10 07:00:00,3.89,4.03,4.03,3.95,314.74,320.99,322.63,321.71,1,28,7,0.429
2009-07-10 08:00:00,4.03,4.03,3.95,3.89,320.99,322.63,321.71,320.83,2,28,7,0.379
2009-07-10 09:00:00,4.03,3.95,3.89,3.94,322.63,321.71,320.83,322.33,3,28,7,0.32799999999999996
2009-07-10 10:00:00,3.95,3.89,3.94,4.03,321.71,320.83,322.33,326.58,4,28,7,0.303
2009-07-10 11:00:00,3.89,3.94,4.03,4.12,320.83,322.33,326.58,333.53,5,28,7,0.32799999999999996
2009-07-10 12:00:00,3.94,4.03,4.12,3.99,322.33,326.58,333.53,348.03,6,28,7,0.152
2009-07-10 13:00:00,4.03,4.12,3.99,4.1,326.58,333.53,348.03,358.19,7,28,7,0.051
2009-07-10 14:00:00,4.12,3.99,4.1,4.33,333.53,348.03,358.19,8.91,8,28,7,0.0
2009-07-10 15:00:00,3.99,4.1,4.33,4.68,348.03,358.19,8.91,18.17,9,28,7,0.025
2009-07-10 16:00:00,4.1,4.33,4.68,5.09,358.19,8.91,18.17,24.0,10,28,7,0.10099999999999999
2009-07-10 17:00:00,4.33,4.68,5.09,5.47,8.91,18.17,24.0,25.25,11,28,7,0.152
2009-07-10 18:00:00,4.68,5.09,5.47,5.76,18.17,24.0,25.25,21.7,12,28,7,0.253
2009-07-10 19:00:00,5.09,5.47,5.76,6.01,24.0,25.25,21.7,15.44,11,28,7,0.32799999999999996
2009-07-10 20:00:00,5.47,5.76,6.01,6.24,25.25,21.7,15.44,8.65,10,28,7,0.278
2009-07-10 21:00:00,5.76,6.01,6.24,6.42,21.7,15.44,8.65,2.93,9,28,7,0.20199999999999999
2009-07-10 22:00:00,6.01,6.24,6.42,6.53,15.44,8.65,2.93,358.89,8,28,7,0.20199999999999999
2009-07-10 23:00:00,6.24,6.42,6.53,6.57,8.65,2.93,358.89,357.08,7,28,7,0.177
2009-07-11 00:00:00,6.42,6.53,6.57,6.96,2.93,358.89,357.08,2.76,6,28,7,0.152
2009-07-11 01:00:00,6.53,6.57,6.96,7.13,358.89,357.08,2.76,2.65,5,28,7,0.22699999999999998
2009-07-11 02:00:00,6.57,6.96,7.13,7.19,357.08,2.76,2.65,5.11,4,28,7,0.354
2009-07-11 03:00:00,6.96,7.13,7.19,7.15,2.76,2.65,5.11,9.49,3,28,7,0.379
2009-07-11 04:00:00,7.13,7.19,7.15,7.05,2.65,5.11,9.49,14.89,2,28,7,0.429
2009-07-11 05:00:00,7.19,7.15,7.05,6.86,5.11,9.49,14.89,20.4,1,28,7,0.48
2009-07-11 06:00:00,7.15,7.05,6.86,6.54,9.49,14.89,20.4,25.6,0,28,7,0.581
2009-07-11 07:00:00,7.05,6.86,6.54,6.12,14.89,20.4,25.6,32.18,1,28,7,0.556
2009-07-11 08:00:00,6.86,6.54,6.12,5.72,20.4,25.6,32.18,42.68,2,28,7,0.606
2009-07-11 09:00:00,6.54,6.12,5.72,5.65,25.6,32.18,42.68,57.66,3,28,7,0.379
2009-07-11 10:00:00,6.12,5.72,5.65,5.93,32.18,42.68,57.66,70.09,4,28,7,0.177
2009-07-11 11:00:00,5.72,5.65,5.93,6.06,42.68,57.66,70.09,73.83,5,28,7,0.177
2009-07-11 12:00:00,5.65,5.93,6.06,4.63,57.66,70.09,73.83,68.96,6,28,7,0.152
