date,ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
02-07-09 13:00,1.19,0.94,1.28,2.33,239.6,220.41,163.21,149.51,7,27,7,0
02-07-09 14:00,0.94,1.28,2.33,3.06,220.41,163.21,149.51,140.56,8,27,7,0
02-07-09 15:00,1.28,2.33,3.06,3.57,163.21,149.51,140.56,132.62,9,27,7,0
02-07-09 16:00,2.33,3.06,3.57,3.94,149.51,140.56,132.62,126.19,10,27,7,0.039
02-07-09 17:00,3.06,3.57,3.94,4.22,140.56,132.62,126.19,122.53,11,27,7,0.05
02-07-09 18:00,3.57,3.94,4.22,4.43,132.62,126.19,122.53,122.41,12,27,7,0.055
02-07-09 19:00,3.94,4.22,4.43,4.53,126.19,122.53,122.41,124.31,13,27,7,0.105
02-07-09 20:00,4.22,4.43,4.53,4.5,122.53,122.41,124.31,126.53,14,27,7,0.088
02-07-09 21:00,4.43,4.53,4.5,4.32,122.41,124.31,126.53,127.78,15,27,7,0.066
02-07-09 22:00,4.53,4.5,4.32,4,124.31,126.53,127.78,127.48,16,27,7,0.011
02-07-09 23:00,4.5,4.32,4,3.6,126.53,127.78,127.48,124.81,17,27,7,0
03-07-09 00:00,4.32,4,3.6,3.27,127.78,127.48,124.81,115.47,6,27,7,0
03-07-09 01:00,4,3.6,3.27,3.13,127.48,124.81,115.47,106.2,5,27,7,0
03-07-09 02:00,3.6,3.27,3.13,3.42,124.81,115.47,106.2,106.32,4,27,7,0
03-07-09 03:00,3.27,3.13,3.42,3.96,115.47,106.2,106.32,111.59,3,27,7,0
03-07-09 04:00,3.13,3.42,3.96,4.59,106.2,106.32,111.59,116.72,2,27,7,0
03-07-09 05:00,3.42,3.96,4.59,5.04,106.32,111.59,116.72,119.09,1,27,7,0.039
03-07-09 06:00,3.96,4.59,5.04,5.12,111.59,116.72,119.09,118.09,0,27,7,0.072
03-07-09 07:00,4.59,5.04,5.12,5.01,116.72,119.09,118.09,116.17,1,27,7,0.143
03-07-09 08:00,5.04,5.12,5.01,4.97,119.09,118.09,116.17,116.65,2,27,7,0.154
03-07-09 09:00,5.12,5.01,4.97,5.19,118.09,116.17,116.65,121.68,3,27,7,0.072
03-07-09 10:00,5.01,4.97,5.19,5.63,116.17,116.65,121.68,128.3,4,27,7,0.171
03-07-09 11:00,4.97,5.19,5.63,6.06,116.65,121.68,128.3,133.55,5,27,7,0.176
03-07-09 12:00,5.19,5.63,6.06,5.76,121.68,128.3,133.55,133.78,6,27,7,0.094
03-07-09 13:00,5.63,6.06,5.76,6.11,128.3,133.55,133.78,131.03,7,27,7,0.055
03-07-09 14:00,6.06,5.76,6.11,6.46,133.55,133.78,131.03,128.54,8,27,7,0.066
03-07-09 15:00,5.76,6.11,6.46,6.81,133.78,131.03,128.54,126.58,9,27,7,0.105
03-07-09 16:00,6.11,6.46,6.81,7.1,131.03,128.54,126.58,125.61,10,27,7,0.347
03-07-09 17:00,6.46,6.81,7.1,7.3,128.54,126.58,125.61,126.08,11,27,7,0.573
03-07-09 18:00,6.81,7.1,7.3,7.39,126.58,125.61,126.08,128.19,12,27,7,0.441
03-07-09 19:00,7.1,7.3,7.39,7.41,125.61,126.08,128.19,130.96,13,27,7,0.347
03-07-09 20:00,7.3,7.39,7.41,7.37,126.08,128.19,130.96,133.13,14,27,7,0.518
03-07-09 21:00,7.39,7.41,7.37,7.28,128.19,130.96,133.13,133.77,15,27,7,0.468
03-07-09 22:00,7.41,7.37,7.28,7.11,130.96,133.13,133.77,133.28,16,27,7,0.452
03-07-09 23:00,7.37,7.28,7.11,6.82,133.13,133.77,133.28,132.42,17,27,7,0.364
04-07-09 00:00,7.28,7.11,6.82,5.75,133.77,133.28,132.42,132.2,6,27,7,0.187
04-07-09 01:00,7.11,6.82,5.75,5.4,133.28,132.42,132.2,131.19,5,27,7,0.165
04-07-09 02:00,6.82,5.75,5.4,5.08,132.42,132.2,131.19,130.38,4,27,7,0.264
04-07-09 03:00,5.75,5.4,5.08,4.79,132.2,131.19,130.38,129.8,3,27,7,0.65
04-07-09 04:00,5.4,5.08,4.79,4.47,131.19,130.38,129.8,129.58,2,27,7,0.595
04-07-09 05:00,5.08,4.79,4.47,4.04,130.38,129.8,129.58,129.91,1,27,7,0.38
04-07-09 06:00,4.79,4.47,4.04,3.51,129.8,129.58,129.91,130.99,0,27,7,0.386
04-07-09 07:00,4.47,4.04,3.51,3.09,129.58,129.91,130.99,132.33,1,27,7,0.088
04-07-09 08:00,4.04,3.51,3.09,3.04,129.91,130.99,132.33,132.55,2,27,7,0.006
04-07-09 09:00,3.51,3.09,3.04,3.52,130.99,132.33,132.55,130.89,3,27,7,0.011
04-07-09 10:00,3.09,3.04,3.52,4.26,132.33,132.55,130.89,128.94,4,27,7,0.05
04-07-09 11:00,3.04,3.52,4.26,4.87,132.55,130.89,128.94,127.52,5,27,7,0.171
04-07-09 12:00,3.52,4.26,4.87,5.36,130.89,128.94,127.52,141.49,6,27,7,0.132
04-07-09 13:00,4.26,4.87,5.36,5.26,128.94,127.52,141.49,137.77,7,27,7,0.105
04-07-09 14:00,4.87,5.36,5.26,5.12,127.52,141.49,137.77,132.91,8,27,7,0.127
04-07-09 15:00,5.36,5.26,5.12,4.96,141.49,137.77,132.91,127.33,9,27,7,0.182
04-07-09 16:00,5.26,5.12,4.96,4.83,137.77,132.91,127.33,121.9,10,27,7,0.116
04-07-09 17:00,5.12,4.96,4.83,4.76,132.91,127.33,121.9,117.85,11,27,7,0.061
04-07-09 18:00,4.96,4.83,4.76,4.7,127.33,121.9,117.85,116,12,27,7,0.039
04-07-09 19:00,4.83,4.76,4.7,4.52,121.9,117.85,116,115.09,13,27,7,0.033
04-07-09 20:00,4.76,4.7,4.52,4.05,117.85,116,115.09,113.02,14,27,7,0.061
04-07-09 21:00,4.7,4.52,4.05,3.25,116,115.09,113.02,106.86,15,27,7,0.028
04-07-09 22:00,4.52,4.05,3.25,2.37,115.09,113.02,106.86,94.21,16,27,7,0.006
04-07-09 23:00,4.05,3.25,2.37,1.75,113.02,106.86,94.21,74.96,17,27,7,0.022
05-07-09 00:00,3.25,2.37,1.75,2.67,106.86,94.21,74.96,68.86,6,27,7,0.017
05-07-09 01:00,2.37,1.75,2.67,2.68,94.21,74.96,68.86,60.21,5,27,7,0.039
05-07-09 02:00,1.75,2.67,2.68,2.8,74.96,68.86,60.21,55.79,4,27,7,0.05
05-07-09 03:00,2.67,2.68,2.8,2.95,68.86,60.21,55.79,54.46,3,27,7,0.05
05-07-09 04:00,2.68,2.8,2.95,3.12,60.21,55.79,54.46,54.87,2,27,7,0.033
05-07-09 05:00,2.8,2.95,3.12,3.27,55.79,54.46,54.87,55.85,1,27,7,0.039
05-07-09 06:00,2.95,3.12,3.27,3.39,54.46,54.87,55.85,56.45,0,27,7,0.022
05-07-09 07:00,3.12,3.27,3.39,3.39,54.87,55.85,56.45,55.73,1,27,7,0.154
05-07-09 08:00,3.27,3.39,3.39,3.2,55.85,56.45,55.73,52.48,2,27,7,0.176
05-07-09 09:00,3.39,3.39,3.2,2.8,56.45,55.73,52.48,45.34,3,27,7,0.127
05-07-09 10:00,3.39,3.2,2.8,2.34,55.73,52.48,45.34,37.54,4,27,7,0.039
05-07-09 11:00,3.2,2.8,2.34,1.91,52.48,45.34,37.54,38.49,5,27,7,0.006
05-07-09 12:00,2.8,2.34,1.91,1.87,45.34,37.54,38.49,66.01,6,27,7,0
05-07-09 13:00,2.34,1.91,1.87,2.26,37.54,38.49,66.01,84.01,7,27,7,0
05-07-09 14:00,1.91,1.87,2.26,2.63,38.49,66.01,84.01,92.33,8,27,7,0
05-07-09 15:00,1.87,2.26,2.63,2.9,66.01,84.01,92.33,95.69,9,27,7,0
05-07-09 16:00,2.26,2.63,2.9,3.13,84.01,92.33,95.69,95.84,10,27,7,0
05-07-09 17:00,2.63,2.9,3.13,3.4,92.33,95.69,95.84,93.58,11,27,7,0
05-07-09 18:00,2.9,3.13,3.4,3.8,95.69,95.84,93.58,89.84,12,27,7,0.022
05-07-09 19:00,3.13,3.4,3.8,4.17,95.84,93.58,89.84,85.71,13,27,7,0.017
05-07-09 20:00,3.4,3.8,4.17,4.35,93.58,89.84,85.71,81.48,14,27,7,0.022
05-07-09 21:00,3.8,4.17,4.35,4.2,89.84,85.71,81.48,77.13,15,27,7,0
05-07-09 22:00,4.17,4.35,4.2,3.85,85.71,81.48,77.13,74.55,16,27,7,0.061
05-07-09 23:00,4.35,4.2,3.85,3.45,81.48,77.13,74.55,77.89,17,27,7,0.039
06-07-09 00:00,4.2,3.85,3.45,4.2,77.13,74.55,77.89,107.46,6,28,7,0.011
06-07-09 01:00,3.85,3.45,4.2,3.69,74.55,77.89,107.46,118.44,5,28,7,0.088
06-07-09 02:00,3.45,4.2,3.69,2.99,77.89,107.46,118.44,131.84,4,28,7,0.017
06-07-09 03:00,4.2,3.69,2.99,2.3,107.46,118.44,131.84,150.24,3,28,7,0.006
06-07-09 04:00,3.69,2.99,2.3,1.73,118.44,131.84,150.24,171.57,2,28,7,0.061
06-07-09 05:00,2.99,2.3,1.73,1.08,131.84,150.24,171.57,187.68,1,28,7,0.017
06-07-09 06:00,2.3,1.73,1.08,0.17,150.24,171.57,187.68,129.16,0,28,7,0
06-07-09 07:00,1.73,1.08,0.17,1.17,171.57,187.68,129.16,45.32,1,28,7,0
06-07-09 08:00,1.08,0.17,1.17,2.02,187.68,129.16,45.32,52.28,2,28,7,0
06-07-09 09:00,0.17,1.17,2.02,2.31,129.16,45.32,52.28,68.91,3,28,7,0
06-07-09 10:00,1.17,2.02,2.31,2.51,45.32,52.28,68.91,92.43,4,28,7,0
06-07-09 11:00,2.02,2.31,2.51,2.94,52.28,68.91,92.43,112.74,5,28,7,0
06-07-09 12:00,2.31,2.51,2.94,3.27,68.91,92.43,112.74,128.26,6,28,7,0
06-07-09 13:00,2.51,2.94,3.27,3.56,92.43,112.74,128.26,128.1,7,28,7,0
06-07-09 14:00,2.94,3.27,3.56,3.81,112.74,128.26,128.1,122.87,8,28,7,0.006
06-07-09 15:00,3.27,3.56,3.81,4.06,128.26,128.1,122.87,116.13,9,28,7,0
06-07-09 16:00,3.56,3.81,4.06,4.25,128.1,122.87,116.13,111.75,10,28,7,0
06-07-09 17:00,3.81,4.06,4.25,4.26,122.87,116.13,111.75,113.1,11,28,7,0.006
06-07-09 18:00,4.06,4.25,4.26,4.08,116.13,111.75,113.1,122.94,12,28,7,0.105
06-07-09 19:00,4.25,4.26,4.08,4.02,111.75,113.1,122.94,138.46,13,28,7,0.061
06-07-09 20:00,4.26,4.08,4.02,4.2,113.1,122.94,138.46,152.8,14,28,7,0.028
06-07-09 21:00,4.08,4.02,4.2,4.39,122.94,138.46,152.8,161.18,15,28,7,0.006
06-07-09 22:00,4.02,4.2,4.39,4.35,138.46,152.8,161.18,164.6,16,28,7,0.006
06-07-09 23:00,4.2,4.39,4.35,3.98,152.8,161.18,164.6,164.15,17,28,7,0.121
07-07-09 00:00,4.39,4.35,3.98,3.07,161.18,164.6,164.15,155.35,6,28,7,0.132
07-07-09 01:00,4.35,3.98,3.07,2.47,164.6,164.15,155.35,148.8,5,28,7,0
07-07-09 02:00,3.98,3.07,2.47,2.38,164.15,155.35,148.8,139.93,4,28,7,0
07-07-09 03:00,3.07,2.47,2.38,2.68,155.35,148.8,139.93,132.59,3,28,7,0.033
07-07-09 04:00,2.47,2.38,2.68,3.17,148.8,139.93,132.59,127.6,2,28,7,0.083
07-07-09 05:00,2.38,2.68,3.17,3.69,139.93,132.59,127.6,123.51,1,28,7,0
07-07-09 06:00,2.68,3.17,3.69,4.1,132.59,127.6,123.51,119.21,0,28,7,0.011
07-07-09 07:00,3.17,3.69,4.1,4.45,127.6,123.51,119.21,115.45,1,28,7,0.05
07-07-09 08:00,3.69,4.1,4.45,4.78,123.51,119.21,115.45,113.3,2,28,7,0.176
07-07-09 09:00,4.1,4.45,4.78,5.1,119.21,115.45,113.3,113.39,3,28,7,0.253
07-07-09 10:00,4.45,4.78,5.1,5.43,115.45,113.3,113.39,115.02,4,28,7,0.226
07-07-09 11:00,4.78,5.1,5.43,5.74,113.3,113.39,115.02,117.38,5,28,7,0.275
07-07-09 12:00,5.1,5.43,5.74,6.38,113.39,115.02,117.38,111.93,6,28,7,0.259
07-07-09 13:00,5.43,5.74,6.38,6.96,115.02,117.38,111.93,114.58,7,28,7,0.287
07-07-09 14:00,5.74,6.38,6.96,7.41,117.38,111.93,114.58,116.56,8,28,7,0.325
07-07-09 15:00,6.38,6.96,7.41,7.72,111.93,114.58,116.56,118.13,9,28,7,0.424
07-07-09 16:00,6.96,7.41,7.72,7.85,114.58,116.56,118.13,119.55,10,28,7,0.446
07-07-09 17:00,7.41,7.72,7.85,7.74,116.56,118.13,119.55,121.09,11,28,7,0.446
07-07-09 18:00,7.72,7.85,7.74,7.41,118.13,119.55,121.09,122.92,12,28,7,0.413
07-07-09 19:00,7.85,7.74,7.41,6.98,119.55,121.09,122.92,124.72,13,28,7,0.275
07-07-09 20:00,7.74,7.41,6.98,6.62,121.09,122.92,124.72,125.75,14,28,7,0.364
07-07-09 21:00,7.41,6.98,6.62,6.44,122.92,124.72,125.75,125.32,15,28,7,0.314
07-07-09 22:00,6.98,6.62,6.44,6.37,124.72,125.75,125.32,123.97,16,28,7,0.176
07-07-09 23:00,6.62,6.44,6.37,6.27,125.75,125.32,123.97,122.6,17,28,7,0.132
08-07-09 00:00,6.44,6.37,6.27,5.87,125.32,123.97,122.6,116.68,6,28,7,0.171
08-07-09 01:00,6.37,6.27,5.87,5.86,123.97,122.6,116.68,117.63,5,28,7,0.375
08-07-09 02:00,6.27,5.87,5.86,5.58,122.6,116.68,117.63,119.38,4,28,7,0.391
08-07-09 03:00,5.87,5.86,5.58,5.12,116.68,117.63,119.38,121.89,3,28,7,0.551
08-07-09 04:00,5.86,5.58,5.12,4.59,117.63,119.38,121.89,124.84,2,28,7,0.749
08-07-09 05:00,5.58,5.12,4.59,4.07,119.38,121.89,124.84,127.48,1,28,7,0.452
08-07-09 06:00,5.12,4.59,4.07,3.64,121.89,124.84,127.48,128.86,0,28,7,0.171
08-07-09 07:00,4.59,4.07,3.64,3.31,124.84,127.48,128.86,129.52,1,28,7,0.033
08-07-09 08:00,4.07,3.64,3.31,3.09,127.48,128.86,129.52,130.94,2,28,7,0.006
08-07-09 09:00,3.64,3.31,3.09,2.98,128.86,129.52,130.94,134.44,3,28,7,0
08-07-09 10:00,3.31,3.09,2.98,2.99,129.52,130.94,134.44,139.09,4,28,7,0
08-07-09 11:00,3.09,2.98,2.99,3.1,130.94,134.44,139.09,143.29,5,28,7,0
08-07-09 12:00,2.98,2.99,3.1,3.68,134.44,139.09,143.29,144.14,6,28,7,0
08-07-09 13:00,2.99,3.1,3.68,3.95,139.09,143.29,144.14,145.51,7,28,7,0
08-07-09 14:00,3.1,3.68,3.95,4.17,143.29,144.14,145.51,144.76,8,28,7,0
08-07-09 15:00,3.68,3.95,4.17,4.32,144.14,145.51,144.76,143.13,9,28,7,0
08-07-09 16:00,3.95,4.17,4.32,4.39,145.51,144.76,143.13,142.22,10,28,7,0
08-07-09 17:00,4.17,4.32,4.39,4.34,144.76,143.13,142.22,143.7,11,28,7,0
08-07-09 18:00,4.32,4.39,4.34,4.2,143.13,142.22,143.7,148.76,12,28,7,0
08-07-09 19:00,4.39,4.34,4.2,4.01,142.22,143.7,148.76,155.67,13,28,7,0
08-07-09 20:00,4.34,4.2,4.01,3.79,143.7,148.76,155.67,161.51,14,28,7,0.039
08-07-09 21:00,4.2,4.01,3.79,3.5,148.76,155.67,161.51,163.8,15,28,7,0.033
08-07-09 22:00,4.01,3.79,3.5,3.19,155.67,161.51,163.8,163.69,16,28,7,0.006
08-07-09 23:00,3.79,3.5,3.19,2.99,161.51,163.8,163.69,163.86,17,28,7,0
09-07-09 00:00,3.5,3.19,2.99,2.96,163.8,163.69,163.86,182.9,6,28,7,0.006
09-07-09 01:00,3.19,2.99,2.96,2.79,163.69,163.86,182.9,194.07,5,28,7,0
09-07-09 02:00,2.99,2.96,2.79,2.37,163.86,182.9,194.07,202.89,4,28,7,0
09-07-09 03:00,2.96,2.79,2.37,1.77,182.9,194.07,202.89,213.27,3,28,7,0.033
09-07-09 04:00,2.79,2.37,1.77,1.17,194.07,202.89,213.27,234.03,2,28,7,0.017
09-07-09 05:00,2.37,1.77,1.17,0.97,202.89,213.27,234.03,277.08,1,28,7,0
09-07-09 06:00,1.77,1.17,0.97,1.39,213.27,234.03,277.08,307.02,0,28,7,0
09-07-09 07:00,1.17,0.97,1.39,1.92,234.03,277.08,307.02,315.13,1,28,7,0
09-07-09 08:00,0.97,1.39,1.92,2.24,277.08,307.02,315.13,314.23,2,28,7,0
09-07-09 09:00,1.39,1.92,2.24,2.27,307.02,315.13,314.23,307.49,3,28,7,0
09-07-09 10:00,1.92,2.24,2.27,2.1,315.13,314.23,307.49,296.24,4,28,7,0.006
09-07-09 11:00,2.24,2.27,2.1,1.87,314.23,307.49,296.24,281.96,5,28,7,0
09-07-09 12:00,2.27,2.1,1.87,1.57,307.49,296.24,281.96,273.48,6,28,7,0.011
09-07-09 13:00,2.1,1.87,1.57,1.49,296.24,281.96,273.48,264.95,7,28,7,0.006
09-07-09 14:00,1.87,1.57,1.49,1.48,281.96,273.48,264.95,260.1,8,28,7,0
09-07-09 15:00,1.57,1.49,1.48,1.44,273.48,264.95,260.1,257.85,9,28,7,0
09-07-09 16:00,1.49,1.48,1.44,1.25,264.95,260.1,257.85,255.88,10,28,7,0
09-07-09 17:00,1.48,1.44,1.25,0.78,260.1,257.85,255.88,248.4,11,28,7,0.006
09-07-09 18:00,1.44,1.25,0.78,0.3,257.85,255.88,248.4,155.48,12,28,7,0.044
09-07-09 19:00,1.25,0.78,0.3,1.1,255.88,248.4,155.48,107.11,13,28,7,0.061
09-07-09 20:00,0.78,0.3,1.1,1.74,248.4,155.48,107.11,105.98,14,28,7,0.011
09-07-09 21:00,0.3,1.1,1.74,1.87,155.48,107.11,105.98,113.36,15,28,7,0.011
09-07-09 22:00,1.1,1.74,1.87,1.53,107.11,105.98,113.36,125.05,16,28,7,0
09-07-09 23:00,1.74,1.87,1.53,0.77,105.98,113.36,125.05,143.09,17,28,7,0
10-07-09 00:00,1.87,1.53,0.77,0.62,113.36,125.05,143.09,265.65,6,28,7,0
10-07-09 01:00,1.53,0.77,0.62,1.88,125.05,143.09,265.65,298.43,5,28,7,0
10-07-09 02:00,0.77,0.62,1.88,2.61,143.09,265.65,298.43,309.37,4,28,7,0
10-07-09 03:00,0.62,1.88,2.61,2.95,265.65,298.43,309.37,319.56,3,28,7,0.055
10-07-09 04:00,1.88,2.61,2.95,3.07,298.43,309.37,319.56,329,2,28,7,0.325
10-07-09 05:00,2.61,2.95,3.07,3.06,309.37,319.56,329,335.23,1,28,7,0.347
10-07-09 06:00,2.95,3.07,3.06,2.97,319.56,329,335.23,335.72,0,28,7,0.419
10-07-09 07:00,3.07,3.06,2.97,2.91,329,335.23,335.72,332.44,1,28,7,0.375
10-07-09 08:00,3.06,2.97,2.91,3.02,335.23,335.72,332.44,329.27,2,28,7,0.457
10-07-09 09:00,2.97,2.91,3.02,3.37,335.72,332.44,329.27,329.56,3,28,7,0.43
10-07-09 10:00,2.91,3.02,3.37,3.78,332.44,329.27,329.56,332.91,4,28,7,0.331
10-07-09 11:00,3.02,3.37,3.78,4.06,329.27,329.56,332.91,338.64,5,28,7,0.347
10-07-09 12:00,3.37,3.78,4.06,3.65,329.56,332.91,338.64,354.63,6,28,7,0.231
10-07-09 13:00,3.78,4.06,3.65,3.7,332.91,338.64,354.63,7.26,7,28,7,0.033
10-07-09 14:00,4.06,3.65,3.7,3.98,338.64,354.63,7.26,20.86,8,28,7,0.006
10-07-09 15:00,3.65,3.7,3.98,4.46,354.63,7.26,20.86,32.17,9,28,7,0.033
10-07-09 16:00,3.7,3.98,4.46,5.03,7.26,20.86,32.17,39.17,10,28,7,0.116
10-07-09 17:00,3.98,4.46,5.03,5.53,20.86,32.17,39.17,41.36,11,28,7,0.231
10-07-09 18:00,4.46,5.03,5.53,5.85,32.17,39.17,41.36,38.98,12,28,7,0.38
10-07-09 19:00,5.03,5.53,5.85,5.93,39.17,41.36,38.98,33.89,13,28,7,0.452
10-07-09 20:00,5.53,5.85,5.93,5.72,41.36,38.98,33.89,27.47,14,28,7,0.523
10-07-09 21:00,5.85,5.93,5.72,5.19,38.98,33.89,27.47,20.27,15,28,7,0.617
10-07-09 22:00,5.93,5.72,5.19,4.59,33.89,27.47,20.27,12.48,16,28,7,0.595
10-07-09 23:00,5.72,5.19,4.59,4.17,27.47,20.27,12.48,6.04,17,28,7,0.468
11-07-09 00:00,5.19,4.59,4.17,4.99,20.27,12.48,6.04,9.43,6,28,7,0.408
11-07-09 01:00,4.59,4.17,4.99,5.1,12.48,6.04,9.43,7.94,5,28,7,0.358
11-07-09 02:00,4.17,4.99,5.1,5.23,6.04,9.43,7.94,10.46,4,28,7,0.441
11-07-09 03:00,4.99,5.1,5.23,5.37,9.43,7.94,10.46,15.56,3,28,7,0.507
11-07-09 04:00,5.1,5.23,5.37,5.52,7.94,10.46,15.56,21.42,2,28,7,0.584
11-07-09 05:00,5.23,5.37,5.52,5.61,10.46,15.56,21.42,26.38,1,28,7,0.623
11-07-09 06:00,5.37,5.52,5.61,5.55,15.56,21.42,26.38,29.85,0,28,7,0.705
11-07-09 07:00,5.52,5.61,5.55,5.33,21.42,26.38,29.85,34.11,1,28,7,0.744
11-07-09 08:00,5.61,5.55,5.33,5.02,26.38,29.85,34.11,42.52,2,28,7,0.716
11-07-09 09:00,5.55,5.33,5.02,4.88,29.85,34.11,42.52,56.98,3,28,7,0.556
11-07-09 10:00,5.33,5.02,4.88,5.09,34.11,42.52,56.98,70.52,4,28,7,0.325
11-07-09 11:00,5.02,4.88,5.09,5.27,42.52,56.98,70.52,75.6,5,28,7,0.176
11-07-09 12:00,4.88,5.09,5.27,5.36,56.98,70.52,75.6,62.68,6,28,7,0.006
11-07-09 13:00,5.09,5.27,5.36,5.49,70.52,75.6,62.68,64.08,7,28,7,0.017
11-07-09 14:00,5.27,5.36,5.49,5.59,75.6,62.68,64.08,69.94,8,28,7,0.039
11-07-09 15:00,5.36,5.49,5.59,5.7,62.68,64.08,69.94,79.13,9,28,7,0.143
11-07-09 16:00,5.49,5.59,5.7,5.79,64.08,69.94,79.13,91.18,10,28,7,0.347
11-07-09 17:00,5.59,5.7,5.79,5.86,69.94,79.13,91.18,106.5,11,28,7,0.479
11-07-09 18:00,5.7,5.79,5.86,6.09,79.13,91.18,106.5,125.11,12,28,7,0.364
11-07-09 19:00,5.79,5.86,6.09,6.77,91.18,106.5,125.11,141.78,13,28,7,0.198
11-07-09 20:00,5.86,6.09,6.77,7.67,106.5,125.11,141.78,151.51,14,28,7,0.149
11-07-09 21:00,6.09,6.77,7.67,8.33,125.11,141.78,151.51,153.79,15,28,7,0.314
11-07-09 22:00,6.77,7.67,8.33,8.54,141.78,151.51,153.79,151.9,16,28,7,0.584
11-07-09 23:00,7.67,8.33,8.54,8.28,151.51,153.79,151.9,148.34,17,28,7,0.672
12-07-09 00:00,8.33,8.54,8.28,7.11,153.79,151.9,148.34,144.37,6,28,7,0.496
12-07-09 01:00,8.54,8.28,7.11,6.39,151.9,148.34,144.37,144.11,5,28,7,0.556
12-07-09 02:00,8.28,7.11,6.39,5.63,148.34,144.37,144.11,142.22,4,28,7,0.854
12-07-09 03:00,7.11,6.39,5.63,4.89,144.37,144.11,142.22,138.44,3,28,7,0.887
12-07-09 04:00,6.39,5.63,4.89,4.26,144.11,142.22,138.44,132.73,2,28,7,0.733
12-07-09 05:00,5.63,4.89,4.26,3.82,142.22,138.44,132.73,125.82,1,28,7,0.601
12-07-09 06:00,4.89,4.26,3.82,3.61,138.44,132.73,125.82,119.23,0,28,7,0.551
12-07-09 07:00,4.26,3.82,3.61,3.52,132.73,125.82,119.23,113.16,1,28,7,0.231
12-07-09 08:00,3.82,3.61,3.52,3.44,125.82,119.23,113.16,106.55,2,28,7,0.072
