date,ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
2009-07-05 06:00:00,5.25,4.83,4.5,4.33,96.75,105.56,111.98,111.75,0,27,7,0.243
2009-07-05 07:00:00,4.83,4.5,4.33,4.24,105.56,111.98,111.75,107.01,1,27,7,0.217
2009-07-05 08:00:00,4.5,4.33,4.24,4.15,111.98,111.75,107.01,102.2,2,27,7,0.177
2009-07-05 09:00:00,4.33,4.24,4.15,3.93,111.75,107.01,102.2,100.42,3,27,7,0.147
2009-07-05 10:00:00,4.24,4.15,3.93,3.58,107.01,102.2,100.42,99.37,4,27,7,0.111
2009-07-05 11:00:00,4.15,3.93,3.58,3.16,102.2,100.42,99.37,94.43,5,27,7,0.086
2009-07-05 12:00:00,3.93,3.58,3.16,2.59,100.42,99.37,94.43,68.0,6,27,7,0.051
2009-07-05 13:00:00,3.58,3.16,2.59,3.06,99.37,94.43,68.0,51.47,7,27,7,0.01
2009-07-05 14:00:00,3.16,2.59,3.06,3.69,94.43,68.0,51.47,42.93,8,27,7,0.0
2009-07-05 15:00:00,2.59,3.06,3.69,4.32,68.0,51.47,42.93,38.73,9,27,7,0.02
2009-07-05 16:00:00,3.06,3.69,4.32,4.89,51.47,42.93,38.73,36.2,10,27,7,0.086
2009-07-05 17:00:00,3.69,4.32,4.89,5.4,42.93,38.73,36.2,33.78,11,27,7,0.157
2009-07-05 18:00:00,4.32,4.89,5.4,5.81,38.73,36.2,33.78,30.78,12,27,7,0.172
2009-07-05 19:00:00,4.89,5.4,5.81,6.07,36.2,33.78,30.78,27.71,11,27,7,0.243
2009-07-05 20:00:00,5.4,5.81,6.07,6.05,33.78,30.78,27.71,25.04,10,27,7,0.23800000000000002
2009-07-05 21:00:00,5.81,6.07,6.05,5.7,30.78,27.71,25.04,23.01,9,27,7,0.248
2009-07-05 22:00:00,6.07,6.05,5.7,5.17,27.71,25.04,23.01,21.59,8,27,7,0.278
2009-07-05 23:00:00,6.05,5.7,5.17,4.65,25.04,23.01,21.59,21.01,7,27,7,0.16699999999999998
2009-07-06 00:00:00,5.7,5.17,4.65,4.25,23.01,21.59,21.01,16.4,6,28,7,0.111
2009-07-06 01:00:00,5.17,4.65,4.25,3.83,21.59,21.01,16.4,19.79,5,28,7,0.126
2009-07-06 02:00:00,4.65,4.25,3.83,3.65,21.01,16.4,19.79,26.21,4,28,7,0.096
2009-07-06 03:00:00,4.25,3.83,3.65,3.65,16.4,19.79,26.21,33.63,3,28,7,0.055999999999999994
2009-07-06 04:00:00,3.83,3.65,3.65,3.63,19.79,26.21,33.63,39.44,2,28,7,0.03
2009-07-06 05:00:00,3.65,3.65,3.63,3.33,26.21,33.63,39.44,42.11,1,28,7,0.015
2009-07-06 06:00:00,3.65,3.63,3.33,2.59,33.63,39.44,42.11,40.05,0,28,7,0.01
2009-07-06 07:00:00,3.63,3.33,2.59,1.88,39.44,42.11,40.05,31.82,1,28,7,0.01
2009-07-06 08:00:00,3.33,2.59,1.88,1.77,42.11,40.05,31.82,23.32,2,28,7,0.02
2009-07-06 09:00:00,2.59,1.88,1.77,2.51,40.05,31.82,23.32,26.74,3,28,7,0.0
2009-07-06 10:00:00,1.88,1.77,2.51,3.62,31.82,23.32,26.74,32.53,4,28,7,0.02
2009-07-06 11:00:00,1.77,2.51,3.62,4.39,23.32,26.74,32.53,37.12,5,28,7,0.005
2009-07-06 12:00:00,2.51,3.62,4.39,3.05,26.74,32.53,37.12,53.25,6,28,7,0.035
2009-07-06 13:00:00,3.62,4.39,3.05,3.47,32.53,37.12,53.25,69.07,7,28,7,0.046
2009-07-06 14:00:00,4.39,3.05,3.47,3.82,37.12,53.25,69.07,72.06,8,28,7,0.015
2009-07-06 15:00:00,3.05,3.47,3.82,4.04,53.25,69.07,72.06,68.43,9,28,7,0.005
2009-07-06 16:00:00,3.47,3.82,4.04,4.23,69.07,72.06,68.43,62.4,10,28,7,0.03
2009-07-06 17:00:00,3.82,4.04,4.23,4.51,72.06,68.43,62.4,57.74,11,28,7,0.01
2009-07-06 18:00:00,4.04,4.23,4.51,4.85,68.43,62.4,57.74,56.7,12,28,7,0.015
2009-07-06 19:00:00,4.23,4.51,4.85,5.1,62.4,57.74,56.7,57.43,11,28,7,0.051
2009-07-06 20:00:00,4.51,4.85,5.1,5.1,57.74,56.7,57.43,57.73,10,28,7,0.055999999999999994
2009-07-06 21:00:00,4.85,5.1,5.1,4.75,56.7,57.43,57.73,56.12,9,28,7,0.086
2009-07-06 22:00:00,5.1,5.1,4.75,4.2,57.43,57.73,56.12,53.05,8,28,7,0.081
2009-07-06 23:00:00,5.1,4.75,4.2,3.64,57.73,56.12,53.05,50.04,7,28,7,0.051
2009-07-07 00:00:00,4.75,4.2,3.64,1.74,56.12,53.05,50.04,63.6,6,28,7,0.025
2009-07-07 01:00:00,4.2,3.64,1.74,1.48,53.05,50.04,63.6,29.28,5,28,7,0.051
2009-07-07 02:00:00,3.64,1.74,1.48,1.96,50.04,63.6,29.28,12.03,4,28,7,0.035
2009-07-07 03:00:00,1.74,1.48,1.96,2.56,63.6,29.28,12.03,10.53,3,28,7,0.03
2009-07-07 04:00:00,1.48,1.96,2.56,2.94,29.28,12.03,10.53,13.97,2,28,7,0.005
2009-07-07 05:00:00,1.96,2.56,2.94,2.84,12.03,10.53,13.97,19.13,1,28,7,0.005
2009-07-07 06:00:00,2.56,2.94,2.84,2.12,10.53,13.97,19.13,27.88,0,28,7,0.0
2009-07-07 07:00:00,2.94,2.84,2.12,1.22,13.97,19.13,27.88,54.45,1,28,7,0.0
2009-07-07 08:00:00,2.84,2.12,1.22,1.16,19.13,27.88,54.45,110.81,2,28,7,0.0
2009-07-07 09:00:00,2.12,1.22,1.16,1.82,27.88,54.45,110.81,129.69,3,28,7,0.0
2009-07-07 10:00:00,1.22,1.16,1.82,2.43,54.45,110.81,129.69,129.38,4,28,7,0.0
2009-07-07 11:00:00,1.16,1.82,2.43,2.89,110.81,129.69,129.38,123.86,5,28,7,0.0
2009-07-07 12:00:00,1.82,2.43,2.89,1.84,129.69,129.38,123.86,62.78,6,28,7,0.04
2009-07-07 13:00:00,2.43,2.89,1.84,2.88,129.38,123.86,62.78,62.8,7,28,7,0.04
2009-07-07 14:00:00,2.89,1.84,2.88,3.85,123.86,62.78,62.8,60.81,8,28,7,0.03
2009-07-07 15:00:00,1.84,2.88,3.85,4.7,62.78,62.8,60.81,58.57,9,28,7,0.0
2009-07-07 16:00:00,2.88,3.85,4.7,5.35,62.8,60.81,58.57,56.6,10,28,7,0.005
2009-07-07 17:00:00,3.85,4.7,5.35,5.73,60.81,58.57,56.6,55.13,11,28,7,0.091
2009-07-07 18:00:00,4.7,5.35,5.73,5.76,58.57,56.6,55.13,54.28,12,28,7,0.308
2009-07-07 19:00:00,5.35,5.73,5.76,5.47,56.6,55.13,54.28,54.22,11,28,7,0.32899999999999996
2009-07-07 20:00:00,5.73,5.76,5.47,4.92,55.13,54.28,54.22,55.34,10,28,7,0.071
2009-07-07 21:00:00,5.76,5.47,4.92,4.21,54.28,54.22,55.34,58.38,9,28,7,0.061
2009-07-07 22:00:00,5.47,4.92,4.21,3.53,54.22,55.34,58.38,63.49,8,28,7,0.091
2009-07-07 23:00:00,4.92,4.21,3.53,3.11,55.34,58.38,63.49,69.33,7,28,7,0.147
2009-07-08 00:00:00,4.21,3.53,3.11,3.52,58.38,63.49,69.33,62.3,6,28,7,0.096
2009-07-08 01:00:00,3.53,3.11,3.52,3.39,63.49,69.33,62.3,62.01,5,28,7,0.11599999999999999
2009-07-08 02:00:00,3.11,3.52,3.39,3.39,69.33,62.3,62.01,65.14,4,28,7,0.11599999999999999
2009-07-08 03:00:00,3.52,3.39,3.39,3.47,62.3,62.01,65.14,70.36,3,28,7,0.076
2009-07-08 04:00:00,3.39,3.39,3.47,3.59,62.01,65.14,70.36,76.16,2,28,7,0.061
2009-07-08 05:00:00,3.39,3.47,3.59,3.67,65.14,70.36,76.16,81.47,1,28,7,0.086
2009-07-08 06:00:00,3.47,3.59,3.67,3.63,70.36,76.16,81.47,85.89,0,28,7,0.066
2009-07-08 07:00:00,3.59,3.67,3.63,3.46,76.16,81.47,85.89,89.7,1,28,7,0.061
2009-07-08 08:00:00,3.67,3.63,3.46,3.17,81.47,85.89,89.7,93.21,2,28,7,0.04
2009-07-08 09:00:00,3.63,3.46,3.17,2.79,85.89,89.7,93.21,96.55,3,28,7,0.051
2009-07-08 10:00:00,3.46,3.17,2.79,2.42,89.7,93.21,96.55,99.08,4,28,7,0.035
2009-07-08 11:00:00,3.17,2.79,2.42,2.15,93.21,96.55,99.08,99.04,5,28,7,0.025
2009-07-08 12:00:00,2.79,2.42,2.15,2.62,96.55,99.08,99.04,67.11,6,28,7,0.01
2009-07-08 13:00:00,2.42,2.15,2.62,2.47,99.08,99.04,67.11,69.05,7,28,7,0.0
2009-07-08 14:00:00,2.15,2.62,2.47,2.23,99.04,67.11,69.05,76.33,8,28,7,0.0
2009-07-08 15:00:00,2.62,2.47,2.23,2.0,67.11,69.05,76.33,88.69,9,28,7,0.0
2009-07-08 16:00:00,2.47,2.23,2.0,1.83,69.05,76.33,88.69,103.71,10,28,7,0.0
2009-07-08 17:00:00,2.23,2.0,1.83,1.66,76.33,88.69,103.71,117.77,11,28,7,0.02
2009-07-08 18:00:00,2.0,1.83,1.66,1.38,88.69,103.71,117.77,129.71,12,28,7,0.015
2009-07-08 19:00:00,1.83,1.66,1.38,1.1,103.71,117.77,129.71,142.97,11,28,7,0.025
2009-07-08 20:00:00,1.66,1.38,1.1,0.98,117.77,129.71,142.97,157.44,10,28,7,0.025
2009-07-08 21:00:00,1.38,1.1,0.98,1.14,129.71,142.97,157.44,165.66,9,28,7,0.01
2009-07-08 22:00:00,1.1,0.98,1.14,1.41,142.97,157.44,165.66,170.87,8,28,7,0.0
2009-07-08 23:00:00,0.98,1.14,1.41,1.7,157.44,165.66,170.87,179.84,7,28,7,0.0
2009-07-09 00:00:00,1.14,1.41,1.7,1.34,165.66,170.87,179.84,176.52,6,28,7,0.0
2009-07-09 01:00:00,1.41,1.7,1.34,2.17,170.87,179.84,176.52,204.69,5,28,7,0.0
2009-07-09 02:00:00,1.7,1.34,2.17,2.9,179.84,176.52,204.69,216.88,4,28,7,0.0
2009-07-09 03:00:00,1.34,2.17,2.9,3.41,176.52,204.69,216.88,224.33,3,28,7,0.0
2009-07-09 04:00:00,2.17,2.9,3.41,3.7,204.69,216.88,224.33,228.91,2,28,7,0.005
2009-07-09 05:00:00,2.9,3.41,3.7,3.71,216.88,224.33,228.91,230.5,1,28,7,0.035
2009-07-09 06:00:00,3.41,3.7,3.71,3.47,224.33,228.91,230.5,228.34,0,28,7,0.04
2009-07-09 07:00:00,3.7,3.71,3.47,3.14,228.91,230.5,228.34,222.88,1,28,7,0.01
2009-07-09 08:00:00,3.71,3.47,3.14,2.91,230.5,228.34,222.88,215.77,2,28,7,0.0
2009-07-09 09:00:00,3.47,3.14,2.91,2.88,228.34,222.88,215.77,210.2,3,28,7,0.0
2009-07-09 10:00:00,3.14,2.91,2.88,3.0,222.88,215.77,210.2,207.63,4,28,7,0.0
2009-07-09 11:00:00,2.91,2.88,3.0,3.16,215.77,210.2,207.63,207.92,5,28,7,0.02
2009-07-09 12:00:00,2.88,3.0,3.16,3.45,210.2,207.63,207.92,221.13,6,28,7,0.01
2009-07-09 13:00:00,3.0,3.16,3.45,3.39,207.63,207.92,221.13,221.53,7,28,7,0.02
2009-07-09 14:00:00,3.16,3.45,3.39,3.38,207.92,221.13,221.53,224.14,8,28,7,0.046
2009-07-09 15:00:00,3.45,3.39,3.38,3.4,221.13,221.53,224.14,227.91,9,28,7,0.071
2009-07-09 16:00:00,3.39,3.38,3.4,3.36,221.53,224.14,227.91,231.41,10,28,7,0.086
2009-07-09 17:00:00,3.38,3.4,3.36,3.14,224.14,227.91,231.41,233.35,11,28,7,0.071
2009-07-09 18:00:00,3.4,3.36,3.14,2.67,227.91,231.41,233.35,232.72,12,28,7,0.071
2009-07-09 19:00:00,3.36,3.14,2.67,2.12,231.41,233.35,232.72,230.54,11,28,7,0.071
2009-07-09 20:00:00,3.14,2.67,2.12,1.69,233.35,232.72,230.54,230.3,10,28,7,0.055999999999999994
2009-07-09 21:00:00,2.67,2.12,1.69,1.54,232.72,230.54,230.3,237.85,9,28,7,0.035
2009-07-09 22:00:00,2.12,1.69,1.54,1.63,230.54,230.3,237.85,252.2,8,28,7,0.015
2009-07-09 23:00:00,1.69,1.54,1.63,1.91,230.3,237.85,252.2,268.68,7,28,7,0.005
2009-07-10 00:00:00,1.54,1.63,1.91,2.35,237.85,252.2,268.68,298.7,6,28,7,0.0
2009-07-10 01:00:00,1.63,1.91,2.35,2.53,252.2,268.68,298.7,296.94,5,28,7,0.0
2009-07-10 02:00:00,1.91,2.35,2.53,2.48,268.68,298.7,296.94,295.44,4,28,7,0.0
2009-07-10 03:00:00,2.35,2.53,2.48,2.29,298.7,296.94,295.44,294.13,3,28,7,0.0
2009-07-10 04:00:00,2.53,2.48,2.29,2.08,296.94,295.44,294.13,293.28,2,28,7,0.0
2009-07-10 05:00:00,2.48,2.29,2.08,1.99,295.44,294.13,293.28,293.54,1,28,7,0.0
2009-07-10 06:00:00,2.29,2.08,1.99,2.1,294.13,293.28,293.54,295.35,0,28,7,0.0
2009-07-10 07:00:00,2.08,1.99,2.1,2.31,293.28,293.54,295.35,298.25,1,28,7,0.0
2009-07-10 08:00:00,1.99,2.1,2.31,2.5,293.54,295.35,298.25,302.05,2,28,7,0.0
2009-07-10 09:00:00,2.1,2.31,2.5,2.56,295.35,298.25,302.05,307.25,3,28,7,0.0
2009-07-10 10:00:00,2.31,2.5,2.56,2.52,298.25,302.05,307.25,314.78,4,28,7,0.0
2009-07-10 11:00:00,2.5,2.56,2.52,2.45,302.05,307.25,314.78,325.56,5,28,7,0.0
2009-07-10 12:00:00,2.56,2.52,2.45,2.73,307.25,314.78,325.56,333.46,6,28,7,0.005
2009-07-10 13:00:00,2.52,2.45,2.73,2.69,314.78,325.56,333.46,346.73,7,28,7,0.03
2009-07-10 14:00:00,2.45,2.73,2.69,2.67,325.56,333.46,346.73,359.8,8,28,7,0.055999999999999994
2009-07-10 15:00:00,2.73,2.69,2.67,2.69,333.46,346.73,359.8,12.01,9,28,7,0.051
2009-07-10 16:00:00,2.69,2.67,2.69,2.78,346.73,359.8,12.01,21.98,10,28,7,0.02
2009-07-10 17:00:00,2.67,2.69,2.78,2.94,359.8,12.01,21.98,28.13,11,28,7,0.025
2009-07-10 18:00:00,2.69,2.78,2.94,3.12,12.01,21.98,28.13,29.67,12,28,7,0.046
2009-07-10 19:00:00,2.78,2.94,3.12,3.21,21.98,28.13,29.67,27.31,11,28,7,0.061
2009-07-10 20:00:00,2.94,3.12,3.21,3.09,28.13,29.67,27.31,21.17,10,28,7,0.055999999999999994
2009-07-10 21:00:00,3.12,3.21,3.09,2.77,29.67,27.31,21.17,9.64,9,28,7,0.066
2009-07-10 22:00:00,3.21,3.09,2.77,2.62,27.31,21.17,9.64,352.89,8,28,7,0.025
2009-07-10 23:00:00,3.09,2.77,2.62,2.95,21.17,9.64,352.89,339.12,7,28,7,0.0
2009-07-11 00:00:00,2.77,2.62,2.95,3.41,9.64,352.89,339.12,347.52,6,28,7,0.005
2009-07-11 01:00:00,2.62,2.95,3.41,4.14,352.89,339.12,347.52,352.34,5,28,7,0.066
2009-07-11 02:00:00,2.95,3.41,4.14,4.85,339.12,347.52,352.34,355.69,4,28,7,0.228
2009-07-11 03:00:00,3.41,4.14,4.85,5.49,347.52,352.34,355.69,358.13,3,28,7,0.374
2009-07-11 04:00:00,4.14,4.85,5.49,5.97,352.34,355.69,358.13,0.42,2,28,7,0.475
2009-07-11 05:00:00,4.85,5.49,5.97,6.22,355.69,358.13,0.42,3.24,1,28,7,0.536
2009-07-11 06:00:00,5.49,5.97,6.22,6.2,358.13,0.42,3.24,6.9,0,28,7,0.465
2009-07-11 07:00:00,5.97,6.22,6.2,5.97,0.42,3.24,6.9,9.85,1,28,7,0.354
2009-07-11 08:00:00,6.22,6.2,5.97,5.61,3.24,6.9,9.85,9.6,2,28,7,0.308
2009-07-11 09:00:00,6.2,5.97,5.61,5.26,6.9,9.85,9.6,4.09,3,28,7,0.33399999999999996
2009-07-11 10:00:00,5.97,5.61,5.26,5.19,9.85,9.6,4.09,357.56,4,28,7,0.33899999999999997
2009-07-11 11:00:00,5.61,5.26,5.19,5.52,9.6,4.09,357.56,357.11,5,28,7,0.32899999999999996
2009-07-11 12:00:00,5.26,5.19,5.52,7.19,4.09,357.56,357.11,9.67,6,28,7,0.374
